"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.24,0.000530746735204885,48.8088075741979,0.00114720249551489,39.4630535718342
750,-1750,6.241,0.000492879139413633,43.7937550916649,0.00110275017631017,34.1200062193074
750,-1750,6.242,0.000450904392752718,39.5808639338953,0.00104808560517123,29.0654304213085
750,-1750,6.243,0.00040679990694634,36.4558754481202,0.000984991260027193,24.4671255467803
750,-1750,6.244,0.000362896562036708,34.7604253045782,0.000916104744999676,20.5149433121234
750,-1750,6.245,0.000321815086261456,34.8783657455035,0.000844809686944281,17.414360539024
750,-1750,6.246,0.000286411502824859,37.1687479857502,0.000775063421386662,15.3680163058634
750,-1750,6.247,0.000259651361377365,41.78930882249,0.000711124627711314,14.5348440990169
750,-1750,6.248,0.000244225501772788,48.4063818668191,0.000657106344557089,14.9603900681652
750,-1750,6.249,0.000241813710549034,56.0174480252002,0.000616296183736885,16.4955625658349
750,-1750,6.25,0.000252447046001422,63.2616623883776,0.000590353153447695,18.7638381147254
750,-1750,6.251,0.000274707207564219,69.073332370939,0.000578780445926744,21.2463642116548
750,-1750,6.252,0.000306626458291591,73.0105565677569,0.000579134234774285,23.4660791483286
750,-1750,6.253,0.000346424997215396,75.098581270861,0.00058797208969459,25.1435630767775
750,-1750,6.254,0.000392715256620611,75.5558207150029,0.000602011129452469,26.226724941024
750,-1750,6.255,0.000444380125278266,74.6291396615987,0.000618961212527916,26.8175018632262
750,-1750,6.256,0.000500375479898626,72.5350895807443,0.000637856327702876,27.0708375359576
750,-1750,6.257,0.000559568573983721,69.4516105149907,0.000658955345809912,27.1130093437158
750,-1750,6.258,0.000620639256829948,65.5257257845277,0.000683331393975552,26.9931198412682
750,-1750,6.259,0.000682044573852387,60.8833447807145,0.000712269776292653,26.6707494544539
750,-1750,6.26,0.000742041692265277,55.6369671483149,0.000746634986655342,26.0392627690942
750,-1750,6.261,0.000798760617624961,49.8906038228997,0.000786406342751842,24.9740160181744
750,-1750,6.262,0.000850312949759975,43.7423249413138,0.000830535116206549,23.3827942609053
750,-1750,6.263,0.000894917624877003,37.2851032366258,0.000877138099062488,21.2364809453756
750,-1750,6.264,0.000931021674015237,30.6066114955465,0.000923907943076207,18.5726839032371
