"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.24,0.00017989365644418,81.3231298731037,0.00189835243398388,-139.285399468491
750,-1750,6.241,0.000174528488964418,86.8528484867667,0.0018689674009737,-142.433455354982
750,-1750,6.242,0.000175872827496198,92.5070266414211,0.00182987711390206,-145.538078718034
750,-1750,6.243,0.000183288270457754,97.5147153272544,0.00178174482873786,-148.514571006879
750,-1750,6.244,0.000195759297443235,101.401872943559,0.00172587460037258,-151.27881541534
750,-1750,6.245,0.000212227957378851,104.015313724219,0.00166408244122488,-153.748473889597
750,-1750,6.246,0.00023177266364183,105.409159975108,0.00159858496269939,-155.843927882639
750,-1750,6.247,0.000253638262970841,105.728711976259,0.00153191884838185,-157.490136518139
750,-1750,6.248,0.000277202984764449,105.141727192772,0.00146688656146232,-158.620849241804
750,-1750,6.249,0.000301941830569659,103.808295488587,0.00140650729501967,-159.186562273626
750,-1750,6.25,0.000327405102941842,101.870668788019,0.00135394190730343,-159.166863163709
750,-1750,6.251,0.000353210424837763,99.4514256951521,0.00131236055757878,-158.585952244771
750,-1750,6.252,0.000379043073643961,96.6547524344463,0.00128473508572287,-157.527115550101
750,-1750,6.253,0.000404662093182768,93.5686338441947,0.00127356626427278,-156.138947105546
750,-1750,6.254,0.000429911600500777,90.2667670063802,0.00128059258680378,-154.626004411977
750,-1750,6.255,0.000454735494850595,86.8093791835625,0.00130655324085591,-153.221911522654
750,-1750,6.256,0.000479189901818826,83.2425195283907,0.00135107058148232,-152.152023952539
750,-1750,6.257,0.000503443459687255,79.5960016979143,0.00141267500455608,-151.598927282239
750,-1750,6.258,0.000527753964333435,75.8809307962029,0.00148894751910933,-151.681884850344
750,-1750,6.259,0.000552413490179453,72.0883908778858,0.00157673487253081,-152.453187176975
750,-1750,6.26,0.000577663555942844,68.1910098863663,0.00167240115159237,-153.907105696342
750,-1750,6.261,0.00060359477970996,64.1484331367818,0.00177209581034864,-155.99476136678
750,-1750,6.262,0.000630056176598948,59.916280465932,0.00187202396419262,-158.63962976166
750,-1750,6.263,0.000656601451270766,55.4566051943702,0.00196870034260441,-161.750893349652
750,-1750,6.264,0.000682491032439704,50.7471458813457,0.00205916247047043,-165.233760098414
750,-1750,6.265,0.000706752938153321,45.7872044498174,0.00214111857865188,-168.996856996745
750,-1750,6.266,0.000728289976771357,40.5993863089999,0.00221301358906984,-172.957135131615
750,-1750,6.267,0.000746011310851251,35.2278353121055,0.00227401057294289,-177.042731213429
750,-1750,6.268,0.000758964951421173,29.7343347804701,0.00232390095055349,178.805845869433
750,-1750,6.269,0.000766452166711283,24.1936223517214,0.00236296939383964,174.635879885799
750,-1750,6.27,0.000768111478090742,18.6887896898886,0.00239184515691699,170.483618826441
750,-1750,6.271,0.000763966281619662,13.3070681961825,0.00241136835499246,166.376045489238
750,-1750,6.272,0.000754434977156698,8.13583675140838,0.00242248872267612,162.33280002647
750,-1750,6.273,0.0007403053681445,3.25839436480766,0.00242619985264845,158.367857128471
750,-1750,6.274,0.000722676282080131,-1.25104296665031,0.00242349972784269,154.490717259004
750,-1750,6.275,0.000702869765182926,-5.33348419564119,0.00241536286574994,150.70709228499
750,-1750,6.276,0.000682318002789818,-8.95227877201021,0.00240271206833524,147.01926956036
750,-1750,6.277,0.000662431826495011,-12.1001172425835,0.00238638590395665,143.426434513549
750,-1750,6.278,0.000644463568727609,-14.8037330206921,0.00236710657653035,139.925180232674
750,-1750,6.279,0.00062938511998318,-17.1235498141953,0.00234545672477676,136.510271261819
750,-1750,6.28,0.000617807604860625,-19.1464025963639,0.00232187122743853,133.175559218719
750,-1750,6.281,0.000609965279857578,-20.9720944340096,0.00229664344547287,129.914871571258
750,-1750,6.282,0.000605769640130694,-22.6977237623015,0.0022699393756972,126.722764610442
750,-1750,6.283,0.000604915742956041,-24.4051733634736,0.00224181242237426,123.595200544915
750,-1750,6.284,0.000607004108619893,-26.1555986187532,0.00221221747298878,120.530356260682
750,-1750,6.285,0.000611638713817146,-27.9912188225134,0.00218103238225331,117.529763126798
750,-1750,6.286,0.000618475024021319,-29.9415516395471,0.00214810160274591,114.599762285782
750,-1750,6.287,0.000627213609542292,-32.0300384745736,0.00211331483730568,111.752899877767
750,-1750,6.288,0.000637555017282398,-34.2778347667351,0.00207672121906185,109.008545110432
750,-1750,6.289,0.000649143520335056,-36.7035104219404,0.00203866020437604,106.391864900225
750,-1750,6.29,0.000661528208517236,-39.31946337878,0.00199987139224231,103.930461906817
750,-1750,6.291,0.000674160640460556,-42.1271428826597,0.00196153554536816,101.648516627998
750,-1750,6.292,0.000686433641611538,-45.1133271118215,0.00192520436622427,99.5591464961057
750,-1750,6.293,0.000697751922877437,-48.2489198854367,0.00189260017741799,97.656782528048
750,-1750,6.294,0.000707616670998172,-51.4906233904418,0.00186530694249343,95.9122922859697
750,-1750,6.295,0.00071570466641495,-54.7849886146163,0.00184442077736246,94.2736585423056
750,-1750,6.296,0.000721926221449836,-58.0740007630932,0.00183026143631519,92.6736004644814
750,-1750,6.297,0.000726452181296476,-61.3014148653166,0.00182224340779895,91.0427698428773
750,-1750,6.298,0.000729705966003796,-64.4192361049117,0.0018189580191812,89.3244994998319
750,-1750,6.299,0.000732321187079223,-67.3938130947822,0.00181844557323484,87.4863385357365
750,-1750,6.3,0.000735068804902343,-70.2108864546387,0.00181857684841503,85.525299618432
750,-1750,6.301,0.000738761002789424,-72.8786623335831,0.00181744416293717,83.4665402986914
750,-1750,6.302,0.000744143107394084,-75.4277961095279,0.00181368252023693,81.3572657345502
750,-1750,6.303,0.000751789798715697,-77.90742803451,0.00180667934285753,79.2581650431327
750,-1750,6.304,0.000762025359761298,-80.3773105639216,0.00179666472986106,77.2340750464059
750,-1750,6.305,0.000774886931807862,-82.8973891993433,0.001784692295088,75.34464641285
750,-1750,6.306,0.000790142922759815,-85.5173145867124,0.00177252398119536,73.6352252897745
750,-1750,6.307,0.000807366869012794,-88.2686074644867,0.00176242804293633,72.1282568426429
750,-1750,6.308,0.000826053986051317,-91.1614000400517,0.00175689767257764,70.8162382036279
750,-1750,6.309,0.000845757577125322,-94.1863175186451,0.00175830675303144,69.658202186807
750,-1750,6.31,0.00086621743914709,-97.3208320319997,0.00176854173220032,68.5821054517162
750,-1750,6.311,0.000887451991767342,-100.538667446456,0.00178867565825958,67.4944442819698
750,-1750,6.312,0.000909789323112843,-103.820436783753,0.0018187627917284,66.2958165440008
750,-1750,6.313,0.000933820317142833,-107.163379751238,0.00185781257578425,64.8983051393047
